,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
49,89c2986c-4bd6-4b9d-87e9-17e6ec862648,박정수,https://play-lh.googleusercontent.com/a/ALm5wu0_nXk22CNdW2_cs9jP4gB2xHpNsVoQbwBEHuUe=mo,괞찬아요,4,0,6.7,2021-09-17 12:30:05,,
50,94e50eee-54c1-4d60-825c-3207138cdcdc,쇄주매니아,https://play-lh.googleusercontent.com/a/ALm5wu1VUwMGuw-bw8uhWcOSIIQLbIYU98kFVj7DYexX=mo,정말 잘 만들어졌네요 유익하게 잘 이용하고 있습니다,5,0,6.7,2021-09-16 17:54:08,,
51,a851393b-c144-4c23-8642-f3949f14ff85,Ian Wise Willow,https://play-lh.googleusercontent.com/a-/ACNPEu8MbOaDbFSzV7ZbEZ-zSOTiOuagkL194qnZq6X_,이 앱은 KB시세는 안나오나보네요... 주담대에 꼭 필요한 정보인데 아쉬운 점임.,3,0,6.6,2021-09-14 17:03:27,,
52,96c65065-cb54-4351-bb64-fefbc5354a0f,HW Ok,https://play-lh.googleusercontent.com/a/ALm5wu0EEXUScsOgO7Ga2OHxzC6Jc_NW700QsXMVVCPN=mo,너무너무 잘 사용하고 있습니다 분양권은 층만 표시 된던데 동은 표시 안되나요?,5,15,6.7,2021-09-14 10:40:21,,
53,16677e50-6237-4ba6-a0b6-875375c0e5f3,Jenny Lee,https://play-lh.googleusercontent.com/a/ALm5wu30SMoR-SQIKNFHeYZ4H1YAsYtdd8b3s8FmBwrQ=mo,사용하기편해여,5,0,6.6,2021-09-07 18:22:20,,
54,02a12df3-7c05-46ce-8437-4ec1dd49c2ab,Nam Mr,https://play-lh.googleusercontent.com/a/ALm5wu2zMQ09DeMF8kFTzDyaJOJ45rxxsygOrSfe74OL=mo,공급물량이 안맞네요 포항같은 경우에 2023년과 2024년에 입주가 많은데 한개도 표시 안되고..... 아실 데이터에 신뢰성을 잃어버렸습니다,1,17,6.6,2021-09-05 19:52:37,"안녕하세요. Nam Mr님! 먼저 불편을 드려 대단히 죄송합니다. 확인을 해보니, 앱을 업데이트하는 과정에서 지역명 매핑이 잘 되지 않았습니다. 지금은 수정 된 상태입니다. 앞으로도 각별히 더 유의하겠습니다. 늘 건승하시고, 행복하세요 : ) 불편을 드려 대단히 죄송합니다!",2021-09-09 10:12:10
55,337ea56d-d8bb-4308-b77d-293aff180fdb,김지연,https://play-lh.googleusercontent.com/a/ALm5wu0nt9gMM8C0vVdB6U71R3W0BZ-gy8CyEiCET8lc=mo,너무 좋은 앱☆ 투자분석최고,5,0,6.6,2021-09-04 02:26:28,,
56,ae4959f3-e71e-4e18-8964-f431a0564c6e,max choi,https://play-lh.googleusercontent.com/a/ALm5wu1tNmYWNphjTFS2W_TlcAtTGoTqKmmhJ7kQkrIa=mo,실사용자의 편의에 맞게 잘 만들어진 앱,5,0,6.6,2021-09-03 19:19:38,,
57,6a6b5862-29f4-4d36-8f83-6285aa6d3732,김태영,https://play-lh.googleusercontent.com/a-/ACNPEu8lmbEudZUhEZFmfwlQDa9iYm8TLIdbNRcs6XuG,아실앱 무료 다운받는거 아닌가요?,1,0,,2021-09-02 03:51:29,무료 다운받는 앱 맞습니다. 다운이 잘 안되실까요? ㅜ,2021-09-09 10:13:56
58,6c2de948-41d7-4c60-a7f0-8cf5cf23894d,운명애,https://play-lh.googleusercontent.com/a-/ACNPEu8tUsfz8opBypnxxhBURameKbv-FQcSJhYcAumGVA,국토부 앱에 비해서 편리한 점이 엿보이나 일부 단지에서 최근 실거래가가 반영되지 않는 문제가 있음. 하지만 거래 히스토리는 단연 최고임.,4,15,6.6,2021-09-01 16:25:14,운명애님 피드 감사드립니다. 앞으로도 더욱 최신으로 실거래가 업데이트 될 수 있도록 노력하겠습니다. ^^,2021-09-09 10:14:35
59,953c9dda-4b18-43c6-8fa7-f7e4fbf36671,이프로,https://play-lh.googleusercontent.com/a-/ACNPEu_eeGZz_RjogZ8qnb2bUi6wqyavvSSM9MvDNVlhKQ,아실 정말 최고의 앱! 거상쌤 만세! 만세! 만세!,5,0,6.5,2021-08-29 21:38:03,만세~~~~~,2021-09-09 10:14:43
60,06fc1f3b-cef6-4e5a-828e-f75283f7d15d,balam,https://play-lh.googleusercontent.com/a/ALm5wu2sc-0g6Ob76p0ZfoSu5N-YLAfk3Q94efXTPRq6NA=mo,유용하게 쓰고있음,5,0,6.6,2021-08-29 15:02:16,,
